key_id,year,lead_unit_code,lead_unit_name,dare_lead,investigator_entry,investigator_name,investigator_role,investigator_unit_code,investigator_last,investigator_first,investigator_person_key,parse_success,roster_last,roster_first,roster_area,dare_roster_match
K000151794,2022,1170,Soil + Crop Sciences,FALSE,"Deleon,Emmanuel (Co-PI) 1170","Deleon,Emmanuel",Co-PI,1170,Deleon,Emmanuel,deleon|e,TRUE,,,,FALSE
K000151794,2022,1170,Soil + Crop Sciences,FALSE,"Brown,Ansley Joseph (Co-PI) 1170","Brown,Ansley Joseph",Co-PI,1170,Brown,Ansley Joseph,brown|a,TRUE,,,,FALSE
K000151307,2022,1173,Horticulture + Landscape Architecture,FALSE,"Gutierrez-Rodriguez,Eduardo (Primary PI) 1173","Gutierrez-Rodriguez,Eduardo",Primary PI,1173,Gutierrez-Rodriguez,Eduardo,gutierrez rodriguez|e,TRUE,,,,FALSE
K000151307,2022,1173,Horticulture + Landscape Architecture,FALSE,"Patton,Toni (Co-PI) 1173","Patton,Toni",Co-PI,1173,Patton,Toni,patton|t,TRUE,,,,FALSE
K000151705,2022,1170,Soil + Crop Sciences,FALSE,"Zelikova,Tamara J (Primary PI) 1170","Zelikova,Tamara J",Primary PI,1170,Zelikova,Tamara J,zelikova|t,TRUE,,,,FALSE
K000151705,2022,1170,Soil + Crop Sciences,FALSE,"Machmuller,Megan B (Co-PI) 1170","Machmuller,Megan B",Co-PI,1170,Machmuller,Megan B,machmuller|m,TRUE,,,,FALSE
K000151705,2022,1170,Soil + Crop Sciences,FALSE,"Cotrufo,Maria Francesca (Co-PI) 1170","Cotrufo,Maria Francesca",Co-PI,1170,Cotrufo,Maria Francesca,cotrufo|m,TRUE,,,,FALSE
K000151658,2022,1170,Soil + Crop Sciences,FALSE,"Morris,Geoffrey Preston (Primary PI) 1170","Morris,Geoffrey Preston",Primary PI,1170,Morris,Geoffrey Preston,morris|g,TRUE,,,,FALSE
K000151716,2022,1172,Agricultural + Resource Economics,TRUE,"Hill,Alexandra E (Primary PI) 1172","Hill,Alexandra E",Primary PI,1172,Hill,Alexandra E,hill|a,TRUE,Hill,Alexandra,Ag and Food,TRUE
K000151710,2022,1173,Horticulture + Landscape Architecture,FALSE,"Bauerle,William L (Primary PI) 1173","Bauerle,William L",Primary PI,1173,Bauerle,William L,bauerle|w,TRUE,,,,FALSE
K000151714,2022,1173,Horticulture + Landscape Architecture,FALSE,"Bousselot,Jennifer M (Primary PI) 1173","Bousselot,Jennifer M",Primary PI,1173,Bousselot,Jennifer M,bousselot|j,TRUE,,,,FALSE
K000151431,2022,1172,Agricultural + Resource Economics,TRUE,"Hill,Rebecca Lynn (Primary PI) 1172","Hill,Rebecca Lynn",Primary PI,1172,Hill,Rebecca Lynn,hill|r,TRUE,,,,FALSE
K000151431,2022,1172,Agricultural + Resource Economics,TRUE,"Fetsch,Robert J (Co-PI) 1570","Fetsch,Robert J",Co-PI,1570,Fetsch,Robert J,fetsch|r,TRUE,,,,FALSE
K000151702,2022,1177,Agricultural Biology,FALSE,"Hufbauer,Ruth A (Primary PI) 1177","Hufbauer,Ruth A",Primary PI,1177,Hufbauer,Ruth A,hufbauer|r,TRUE,,,,FALSE
K000151719,2022,1177,Agricultural Biology,FALSE,"Ode,Paul James (Primary PI) 1177","Ode,Paul James",Primary PI,1177,Ode,Paul James,ode|p,TRUE,,,,FALSE
K000151719,2022,1177,Agricultural Biology,FALSE,"Hardin,Janet G (Co-PI) 1177","Hardin,Janet G",Co-PI,1177,Hardin,Janet G,hardin|j,TRUE,,,,FALSE
K000151695,2022,1173,Horticulture + Landscape Architecture,FALSE,"Thompson,Henry J (Primary PI) 1173","Thompson,Henry J",Primary PI,1173,Thompson,Henry J,thompson|h,TRUE,,,,FALSE
K000151690,2022,1177,Agricultural Biology,FALSE,"Gaines,Todd A (Primary PI) 1177","Gaines,Todd A",Primary PI,1177,Gaines,Todd A,gaines|t,TRUE,,,,FALSE
K000151234,2022,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000151190,2022,1177,Agricultural Biology,FALSE,"Stewart,Jane E (Primary PI) 1177","Stewart,Jane E",Primary PI,1177,Stewart,Jane E,stewart|j,TRUE,,,,FALSE
K000151591,2022,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Primary PI) 1170","Paustian,Keith H",Primary PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000151591,2022,1170,Soil + Crop Sciences,FALSE,"Zhang,Yao (Key Person) 1499","Zhang,Yao",Key Person,1499,Zhang,Yao,zhang|y,TRUE,,,,FALSE
K000151671,2022,1170,Soil + Crop Sciences,FALSE,"Melzer,Susan E (Primary PI) 1170","Melzer,Susan E",Primary PI,1170,Melzer,Susan E,melzer|s,TRUE,,,,FALSE
K000151625,2022,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Primary PI) 1177","Dayan,Franck E",Primary PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000151582,2022,1173,Horticulture + Landscape Architecture,FALSE,"Prenni,Jessica E (Primary PI) 1173","Prenni,Jessica E",Primary PI,1173,Prenni,Jessica E,prenni|j,TRUE,,,,FALSE
K000151556,2022,1173,Horticulture + Landscape Architecture,FALSE,"Prenni,Jessica E (Primary PI) 1173","Prenni,Jessica E",Primary PI,1173,Prenni,Jessica E,prenni|j,TRUE,,,,FALSE
K000151547,2022,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Primary PI) 1171","Narayanan Nair,Mahesh",Primary PI,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000151547,2022,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Co-PI) 1171","Edwards-Callaway,Lily Nowell",Co-PI,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000151547,2022,1171,Animal Sciences,FALSE,"Morgan,James Brad (Co-PI) 1171","Morgan,James Brad",Co-PI,1171,Morgan,James Brad,morgan|j,TRUE,,,,FALSE
K000151484,2022,1177,Agricultural Biology,FALSE,"Cooke,Crystal Lee (Primary PI) 1177","Cooke,Crystal Lee",Primary PI,1177,Cooke,Crystal Lee,cooke|c,TRUE,,,,FALSE
K000150375,2022,1171,Animal Sciences,FALSE,"Morgan,James Brad (Primary PI) 1171","Morgan,James Brad",Primary PI,1171,Morgan,James Brad,morgan|j,TRUE,,,,FALSE
K000151623,2022,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Primary PI) 1170","Mason,Richard Esten",Primary PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000151628,2022,1172,Agricultural + Resource Economics,TRUE,"Hill,Rebecca Lynn (Primary PI) 1172","Hill,Rebecca Lynn",Primary PI,1172,Hill,Rebecca Lynn,hill|r,TRUE,,,,FALSE
K000151527,2021,1177,Agricultural Biology,FALSE,"Blecker,Lisa Ann (Primary PI) 1177","Blecker,Lisa Ann",Primary PI,1177,Blecker,Lisa Ann,blecker|l,TRUE,,,,FALSE
K000151489,2021,1177,Agricultural Biology,FALSE,"Roberts,Robyn (Primary PI) 1177","Roberts,Robyn",Primary PI,1177,Roberts,Robyn,roberts|r,TRUE,,,,FALSE
K000151370,2021,1170,Soil + Crop Sciences,FALSE,"Wrighton,Kelly Catherine (Primary PI) 1170","Wrighton,Kelly Catherine",Primary PI,1170,Wrighton,Kelly Catherine,wrighton|k,TRUE,,,,FALSE
K000151496,2021,1173,Horticulture + Landscape Architecture,FALSE,"Thompson,Henry J (Primary PI) 1173","Thompson,Henry J",Primary PI,1173,Thompson,Henry J,thompson|h,TRUE,,,,FALSE
K000151434,2021,1170,Soil + Crop Sciences,FALSE,"Jones-Diamond,Sally Marie (Primary PI) 1170","Jones-Diamond,Sally Marie",Primary PI,1170,Jones-Diamond,Sally Marie,jones diamond|s,TRUE,,,,FALSE
K000151434,2021,1170,Soil + Crop Sciences,FALSE,"Asfeld,Edward P (Co-PI) 1170","Asfeld,Edward P",Co-PI,1170,Asfeld,Edward P,asfeld|e,TRUE,,,,FALSE
K000151445,2021,1173,Horticulture + Landscape Architecture,FALSE,"Heuberger,Adam L (Primary PI) 1173","Heuberger,Adam L",Primary PI,1173,Heuberger,Adam L,heuberger|a,TRUE,,,,FALSE
K000151445,2021,1173,Horticulture + Landscape Architecture,FALSE,"Joshi,Janak Raj (Co-PI) 1173","Joshi,Janak Raj",Co-PI,1173,Joshi,Janak Raj,joshi|j,TRUE,,,,FALSE
K000151445,2021,1173,Horticulture + Landscape Architecture,FALSE,"Charkowski,Amy Olymbia (Co-PI) 1177","Charkowski,Amy Olymbia",Co-PI,1177,Charkowski,Amy Olymbia,charkowski|a,TRUE,,,,FALSE
K000151194,2021,1172,Agricultural + Resource Economics,TRUE,"Thilmany,Dawn D (Primary PI) 1172","Thilmany,Dawn D",Primary PI,1172,Thilmany,Dawn D,thilmany|d,TRUE,Thilmany,Dawn,Ag and Food,TRUE
K000151194,2021,1172,Agricultural + Resource Economics,TRUE,"Jablonski,Rebecca BR (Co-PI) 1172","Jablonski,Rebecca BR",Co-PI,1172,Jablonski,Rebecca BR,jablonski|b,TRUE,Jablonski,Becca,Ag and Food,TRUE
K000151194,2021,1172,Agricultural + Resource Economics,TRUE,"Bauman,Allison Gunter (Co-PI) 1172","Bauman,Allison Gunter",Co-PI,1172,Bauman,Allison Gunter,bauman|a,TRUE,,,,FALSE
K000150948,2021,1171,Animal Sciences,FALSE,"Peters,Brittany Caitlin (Primary PI) 1171","Peters,Brittany Caitlin",Primary PI,1171,Peters,Brittany Caitlin,peters|b,TRUE,,,,FALSE
K000150948,2021,1171,Animal Sciences,FALSE,"Aichele,Stephen (Co-PI) 1570","Aichele,Stephen",Co-PI,1570,Aichele,Stephen,aichele|s,TRUE,,,,FALSE
K000150948,2021,1171,Animal Sciences,FALSE,"Schmid,Arlene (Co-PI) 1573","Schmid,Arlene",Co-PI,1573,Schmid,Arlene,schmid|a,TRUE,,,,FALSE
K000150948,2021,1171,Animal Sciences,FALSE,"Hepburn,Susan (Co-PI) 1570","Hepburn,Susan",Co-PI,1570,Hepburn,Susan,hepburn|s,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Pinedo,Pablo J (Primary PI) 1171","Pinedo,Pablo J",Primary PI,1171,Pinedo,Pablo J,pinedo|p,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Zimmerle,Daniel J (Co-PI) 2026","Zimmerle,Daniel J",Co-PI,2026,Zimmerle,Daniel J,zimmerle|d,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Paustian,Keith H (Co-PI) 1170","Paustian,Keith H",Co-PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Ippolito,Jim (Co-PI) 1170","Ippolito,Jim",Co-PI,1170,Ippolito,Jim,ippolito|j,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Willson,Bryan D (Co-PI) 1374","Willson,Bryan D",Co-PI,1374,Willson,Bryan D,willson|b,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Stackhouse-Lawson,Kimberly Rose (Co-PI) 1171","Stackhouse-Lawson,Kimberly Rose",Co-PI,1171,Stackhouse-Lawson,Kimberly Rose,stackhouse lawson|k,TRUE,,,,FALSE
K000150939,2021,1171,Animal Sciences,FALSE,"Robertson,Christopher Coo",,,,,,,FALSE,,,,FALSE
K000151368,2021,1177,Agricultural Biology,FALSE,"Charkowski,Amy Olymbia (Primary PI) 1177","Charkowski,Amy Olymbia",Primary PI,1177,Charkowski,Amy Olymbia,charkowski|a,TRUE,,,,FALSE
K000151368,2021,1177,Agricultural Biology,FALSE,"Zeng,Yuan (Co-PI) 1177","Zeng,Yuan",Co-PI,1177,Zeng,Yuan,zeng|y,TRUE,,,,FALSE
K000151429,2021,1177,Agricultural Biology,FALSE,"Nachappa,Punya (Primary PI) 1177","Nachappa,Punya",Primary PI,1177,Nachappa,Punya,nachappa|p,TRUE,,,,FALSE
K000151429,2021,1177,Agricultural Biology,FALSE,"MacWilliams,Jacob Robert (Co-PI) 1177","MacWilliams,Jacob Robert",Co-PI,1177,MacWilliams,Jacob Robert,macwilliams|j,TRUE,,,,FALSE
K000151364,2021,1171,Animal Sciences,FALSE,"Bigler,Elizabeth Jaed (Primary PI) 1171","Bigler,Elizabeth Jaed",Primary PI,1171,Bigler,Elizabeth Jaed,bigler|e,TRUE,,,,FALSE
K000151364,2021,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Key Person) 1171","Edwards-Callaway,Lily Nowell",Key Person,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000151364,2021,1171,Animal Sciences,FALSE,"Ahola,Jason Kee (Key Person) 1171","Ahola,Jason Kee",Key Person,1171,Ahola,Jason Kee,ahola|j,TRUE,,,,FALSE
K000151362,2021,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Primary PI) 1170","Paustian,Keith H",Primary PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000151176,2021,1177,Agricultural Biology,FALSE,"Blecker,Lisa Ann (Primary PI) 1177","Blecker,Lisa Ann",Primary PI,1177,Blecker,Lisa Ann,blecker|l,TRUE,,,,FALSE
K000151366,2021,1171,Animal Sciences,FALSE,"Martin,Jennifer Nicole (Primary PI) 1171","Martin,Jennifer Nicole",Primary PI,1171,Martin,Jennifer Nicole,martin|j,TRUE,,,,FALSE
K000150668,2021,1177,Agricultural Biology,FALSE,"Blecker,Lisa Ann (Primary PI) 1177","Blecker,Lisa Ann",Primary PI,1177,Blecker,Lisa Ann,blecker|l,TRUE,,,,FALSE
K000150931,2021,1177,Agricultural Biology,FALSE,"Charkowski,Amy Olymbia (Primary PI) 1177","Charkowski,Amy Olymbia",Primary PI,1177,Charkowski,Amy Olymbia,charkowski|a,TRUE,,,,FALSE
K000150931,2021,1177,Agricultural Biology,FALSE,"Zeng,Yuan (Co-PI) 1177","Zeng,Yuan",Co-PI,1177,Zeng,Yuan,zeng|y,TRUE,,,,FALSE
K000150931,2021,1177,Agricultural Biology,FALSE,"Dayan,Franck E (Co-PI) 1177","Dayan,Franck E",Co-PI,1177,Dayan,Franck E,dayan|f,TRUE,,,,FALSE
K000151144,2021,1177,Agricultural Biology,FALSE,"Nalam,Vamsi (Primary PI) 1177","Nalam,Vamsi",Primary PI,1177,Nalam,Vamsi,nalam|v,TRUE,,,,FALSE
K000151123,2021,1172,Agricultural + Resource Economics,TRUE,"Hoag,Dana Loyd Keske (Primary PI) 1172","Hoag,Dana Loyd Keske",Primary PI,1172,Hoag,Dana Loyd Keske,hoag|d,TRUE,Hoag,Dana,ENRE,TRUE
K000151123,2021,1172,Agricultural + Resource Economics,TRUE,"Young,Robin Elizabeth (Key Person) 4030","Young,Robin Elizabeth",Key Person,4030,Young,Robin Elizabeth,young|r,TRUE,,,,FALSE
K000151123,2021,1172,Agricultural + Resource Economics,TRUE,"Crooks,Kevin (Key Person) 1474","Crooks,Kevin",Key Person,1474,Crooks,Kevin,crooks|k,TRUE,,,,FALSE
K000149975,2021,1177,Agricultural Biology,FALSE,"Charkowski,Amy Olymbia (Primary PI) 1177","Charkowski,Amy Olymbia",Primary PI,1177,Charkowski,Amy Olymbia,charkowski|a,TRUE,,,,FALSE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,"Carolan,Michael S (Primary PI) 1784","Carolan,Michael S",Primary PI,1784,Carolan,Michael S,carolan|m,TRUE,,,,FALSE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,"Jablonski,Rebecca BR (Co-PI) 1172","Jablonski,Rebecca BR",Co-PI,1172,Jablonski,Rebecca BR,jablonski|b,TRUE,Jablonski,Becca,Ag and Food,TRUE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,"Brislen,Lilian (Key Person) 1172","Brislen,Lilian",Key Person,1172,Brislen,Lilian,brislen|l,TRUE,,,,FALSE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,"Christensen,Elizabeth O'Sullivan (Key Person) 4030","Christensen,Elizabeth O'Sullivan",Key Person,4030,Christensen,Elizabeth O'Sullivan,christensen|e,TRUE,,,,FALSE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,"Mills,Paula Frances (Key Person) 1101","Mills,Paula Frances",Key Person,1101,Mills,Paula Frances,mills|p,TRUE,,,,FALSE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,"Hittle,Jocelyn (Key Person) 0001","Hittle,Jocelyn",Key Person,0001,Hittle,Jocelyn,hittle|j,TRUE,,,,FALSE
K000151043,2021,1172,Agricultural + Resource Economics,TRUE,,,,,,,,FALSE,,,,FALSE
K000151200,2021,1171,Animal Sciences,FALSE,"Coleman,Stephen John (Primary PI) 1171","Coleman,Stephen John",Primary PI,1171,Coleman,Stephen John,coleman|s,TRUE,,,,FALSE
K000151115,2021,1173,Horticulture + Landscape Architecture,FALSE,"Klett,James E (Primary PI) 1173","Klett,James E",Primary PI,1173,Klett,James E,klett|j,TRUE,,,,FALSE
K000151208,2021,1173,Horticulture + Landscape Architecture,FALSE,"Gutierrez-Rodriguez,Eduardo (Primary PI) 1173","Gutierrez-Rodriguez,Eduardo",Primary PI,1173,Gutierrez-Rodriguez,Eduardo,gutierrez rodriguez|e,TRUE,,,,FALSE
K000151126,2021,1171,Animal Sciences,FALSE,"Stackhouse-Lawson,Kimberly Rose (Primary PI) 1171","Stackhouse-Lawson,Kimberly Rose",Primary PI,1171,Stackhouse-Lawson,Kimberly Rose,stackhouse lawson|k,TRUE,,,,FALSE
K000151126,2021,1171,Animal Sciences,FALSE,"Thompson,Logan (Co-PI) 1171","Thompson,Logan",Co-PI,1171,Thompson,Logan,thompson|l,TRUE,,,,FALSE
K000151126,2021,1171,Animal Sciences,FALSE,"Pinedo,Pablo J (Co-PI) 1171","Pinedo,Pablo J",Co-PI,1171,Pinedo,Pablo J,pinedo|p,TRUE,,,,FALSE
K000151120,2021,1170,Soil + Crop Sciences,FALSE,"Morris,Geoffrey Preston (Primary PI) 1170","Morris,Geoffrey Preston",Primary PI,1170,Morris,Geoffrey Preston,morris|g,TRUE,,,,FALSE
K000151160,2021,1171,Animal Sciences,FALSE,"Metcalf,Jessica Lynne (Primary PI) 1171","Metcalf,Jessica Lynne",Primary PI,1171,Metcalf,Jessica Lynne,metcalf|j,TRUE,,,,FALSE
K000151160,2021,1171,Animal Sciences,FALSE,"Lana,Susan E (Co-PI) 1678","Lana,Susan E",Co-PI,1678,Lana,Susan E,lana|s,TRUE,,,,FALSE
K000151162,2021,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Primary PI) 1170","Paustian,Keith H",Primary PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000151162,2021,1170,Soil + Crop Sciences,FALSE,"Zhang,Yao (Key Person) 1499","Zhang,Yao",Key Person,1499,Zhang,Yao,zhang|y,TRUE,,,,FALSE
K000151071,2021,1171,Animal Sciences,FALSE,"Morgan,James Brad (Primary PI) 1171","Morgan,James Brad",Primary PI,1171,Morgan,James Brad,morgan|j,TRUE,,,,FALSE
K000151071,2021,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Co-PI) 1171","Narayanan Nair,Mahesh",Co-PI,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000151071,2021,1171,Animal Sciences,FALSE,"Belk,Keith (Co-PI) 1171","Belk,Keith",Co-PI,1171,Belk,Keith,belk|k,TRUE,,,,FALSE
K000150987,2021,1171,Animal Sciences,FALSE,"Narayanan Nair,Mahesh (Primary PI) 1171","Narayanan Nair,Mahesh",Primary PI,1171,Narayanan Nair,Mahesh,narayanan nair|m,TRUE,,,,FALSE
K000150987,2021,1171,Animal Sciences,FALSE,"Geornaras,Ifigenia (Co-PI) 1171","Geornaras,Ifigenia",Co-PI,1171,Geornaras,Ifigenia,geornaras|i,TRUE,,,,FALSE
K000150764,2021,1173,Horticulture + Landscape Architecture,FALSE,"Bousselot,Jennifer M (Primary PI) 1173","Bousselot,Jennifer M",Primary PI,1173,Bousselot,Jennifer M,bousselot|j,TRUE,,,,FALSE
K000150764,2021,1173,Horticulture + Landscape Architecture,FALSE,"Craver,Joshua Ken (Co-PI) 1173","Craver,Joshua Ken",Co-PI,1173,Craver,Joshua Ken,craver|j,TRUE,,,,FALSE
K000150764,2021,1173,Horticulture + Landscape Architecture,FALSE,"Barth,Kurt (Key Person) 1374","Barth,Kurt",Key Person,1374,Barth,Kurt,barth|k,TRUE,,,,FALSE
K000150935,2021,1171,Animal Sciences,FALSE,"Hess,Tanja (Primary PI) 1171","Hess,Tanja",Primary PI,1171,Hess,Tanja,hess|t,TRUE,,,,FALSE
K000150935,2021,1171,Animal Sciences,FALSE,"Nout-Lomas,Yvette S (Co-PI) 1678","Nout-Lomas,Yvette S",Co-PI,1678,Nout-Lomas,Yvette S,nout lomas|y,TRUE,,,,FALSE
K000150935,2021,1171,Animal Sciences,FALSE,"Coleman,Stephen John (Co-PI) 1171","Coleman,Stephen John",Co-PI,1171,Coleman,Stephen John,coleman|s,TRUE,,,,FALSE
K000150934,2021,1171,Animal Sciences,FALSE,"Hess,Tanja (Primary PI) 1171","Hess,Tanja",Primary PI,1171,Hess,Tanja,hess|t,TRUE,,,,FALSE
K000150934,2021,1171,Animal Sciences,FALSE,"Carvalho Seabra,Jessica (Co-PI) 1171","Carvalho Seabra,Jessica",Co-PI,1171,Carvalho Seabra,Jessica,carvalho seabra|j,TRUE,,,,FALSE
K000150934,2021,1171,Animal Sciences,FALSE,"Matlock,Sarah K (Key Person) 1171","Matlock,Sarah K",Key Person,1171,Matlock,Sarah K,matlock|s,TRUE,,,,FALSE
K000151060,2021,1170,Soil + Crop Sciences,FALSE,"Wilkins,Michael James (Primary PI) 1170","Wilkins,Michael James",Primary PI,1170,Wilkins,Michael James,wilkins|m,TRUE,,,,FALSE
K000151021,2021,1170,Soil + Crop Sciences,FALSE,"Ippolito,Jim (Primary PI) 1170","Ippolito,Jim",Primary PI,1170,Ippolito,Jim,ippolito|j,TRUE,,,,FALSE
K000151021,2021,1170,Soil + Crop Sciences,FALSE,"Buchanan,Cassidy Michelle (Co-PI) 1170","Buchanan,Cassidy Michelle",Co-PI,1170,Buchanan,Cassidy Michelle,buchanan|c,TRUE,,,,FALSE
K000151017,2021,1173,Horticulture + Landscape Architecture,FALSE,"Minas,Ioannis (Primary PI) 1173","Minas,Ioannis",Primary PI,1173,Minas,Ioannis,minas|i,TRUE,,,,FALSE
K000151016,2021,1170,Soil + Crop Sciences,FALSE,"Ham,Jay M (Primary PI) 1170","Ham,Jay M",Primary PI,1170,Ham,Jay M,ham|j,TRUE,,,,FALSE
K000150983,2021,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Primary PI) 1171","Edwards-Callaway,Lily Nowell",Primary PI,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000150983,2021,1171,Animal Sciences,FALSE,"Weller,Zachary Dennis (Key Person) 1877","Weller,Zachary Dennis",Key Person,1877,Weller,Zachary Dennis,weller|z,TRUE,,,,FALSE
K000150983,2021,1171,Animal Sciences,FALSE,"Bigler,Elizabeth Jaed (Key Person) 1171","Bigler,Elizabeth Jaed",Key Person,1171,Bigler,Elizabeth Jaed,bigler|e,TRUE,,,,FALSE
K000150930,2021,1171,Animal Sciences,FALSE,"Cramer,Mary Caitlin (Primary PI) 1171","Cramer,Mary Caitlin",Primary PI,1171,Cramer,Mary Caitlin,cramer|m,TRUE,,,,FALSE
K000150930,2021,1171,Animal Sciences,FALSE,"Edwards-Callaway,Lily Nowell (Co-PI) 1171","Edwards-Callaway,Lily Nowell",Co-PI,1171,Edwards-Callaway,Lily Nowell,edwards callaway|l,TRUE,,,,FALSE
K000150930,2021,1171,Animal Sciences,FALSE,"Roman-Muniz,Ivette Noami (Co-PI) 1171","Roman-Muniz,Ivette Noami",Co-PI,1171,Roman-Muniz,Ivette Noami,roman muniz|i,TRUE,,,,FALSE
K000150926,2021,1171,Animal Sciences,FALSE,"Coleman,Stephen John (Primary PI) 1171","Coleman,Stephen John",Primary PI,1171,Coleman,Stephen John,coleman|s,TRUE,,,,FALSE
K000150992,2021,1170,Soil + Crop Sciences,FALSE,"Borch,Thomas (Primary PI) 1170","Borch,Thomas",Primary PI,1170,Borch,Thomas,borch|t,TRUE,,,,FALSE
K000150703,2021,1171,Animal Sciences,FALSE,"Cadaret,Caitlin (Primary PI) 1171","Cadaret,Caitlin",Primary PI,1171,Cadaret,Caitlin,cadaret|c,TRUE,,,,FALSE
K000150703,2021,1171,Animal Sciences,FALSE,"Archibeque,Shawn (Co-PI) 1171","Archibeque,Shawn",Co-PI,1171,Archibeque,Shawn,archibeque|s,TRUE,,,,FALSE
K000150786,2021,1170,Soil + Crop Sciences,FALSE,"Andales,Allan A (Primary PI) 1170","Andales,Allan A",Primary PI,1170,Andales,Allan A,andales|a,TRUE,,,,FALSE
K000150786,2021,1170,Soil + Crop Sciences,FALSE,"Martin,Timothy (Co-PI) 1170","Martin,Timothy",Co-PI,1170,Martin,Timothy,martin|t,TRUE,,,,FALSE
K000150786,2021,1170,Soil + Crop Sciences,FALSE,"Brown,Ansley Joseph (Key Person) 1170","Brown,Ansley Joseph",Key Person,1170,Brown,Ansley Joseph,brown|a,TRUE,,,,FALSE
K000150770,2021,1171,Animal Sciences,FALSE,"Metcalf,Jessica Lynne (Primary PI) 1171","Metcalf,Jessica Lynne",Primary PI,1171,Metcalf,Jessica Lynne,metcalf|j,TRUE,,,,FALSE
K000150701,2021,1170,Soil + Crop Sciences,FALSE,"Mason,Richard Esten (Primary PI) 1170","Mason,Richard Esten",Primary PI,1170,Mason,Richard Esten,mason|r,TRUE,,,,FALSE
K000150897,2021,1173,Horticulture + Landscape Architecture,FALSE,"Vivanco,Jorge M (Primary PI) 1173","Vivanco,Jorge M",Primary PI,1173,Vivanco,Jorge M,vivanco|j,TRUE,,,,FALSE
K000150900,2021,1172,Agricultural + Resource Economics,TRUE,"Suter,Jordan (Primary PI) 1172","Suter,Jordan",Primary PI,1172,Suter,Jordan,suter|j,TRUE,Suter,Jordan,ENRE,TRUE
K000150814,2021,1177,Agricultural Biology,FALSE,"Blecker,Lisa Ann (Primary PI) 1177","Blecker,Lisa Ann",Primary PI,1177,Blecker,Lisa Ann,blecker|l,TRUE,,,,FALSE
K000150785,2021,1170,Soil + Crop Sciences,FALSE,"Zelikova,Tamara J (Primary PI) 1170","Zelikova,Tamara J",Primary PI,1170,Zelikova,Tamara J,zelikova|t,TRUE,,,,FALSE
K000150785,2021,1170,Soil + Crop Sciences,FALSE,"Machmuller,Megan B (Co-PI) 1170","Machmuller,Megan B",Co-PI,1170,Machmuller,Megan B,machmuller|m,TRUE,,,,FALSE
K000150785,2021,1170,Soil + Crop Sciences,FALSE,"Wallenstein,Matthew (Co-PI) 1170","Wallenstein,Matthew",Co-PI,1170,Wallenstein,Matthew,wallenstein|m,TRUE,,,,FALSE
K000150785,2021,1170,Soil + Crop Sciences,FALSE,"Paustian,Keith H (Co-PI) 1170","Paustian,Keith H",Co-PI,1170,Paustian,Keith H,paustian|k,TRUE,,,,FALSE
K000150785,2021,1170,Soil + Crop Sciences,FALSE,"Ogle,Stephen M (Co-PI) 1476","Ogle,Stephen M",Co-PI,1476,Ogle,Stephen M,ogle|s,TRUE,,,,FALSE
